id,price_doc
30795,7994275.948536754
30796,8307760.805654657
30797,6902304.855820399
30798,7359162.369593451
30799,12076119.324630534
30800,7837431.307501151
30801,12015695.118309738
30802,11819460.633946301
30803,6546627.613164272
30804,7233710.027654239
30805,9488337.669162413
30806,7246493.936095541
30807,6033984.016649868
30808,11818271.491607558
30809,9758005.115956465
30810,7115858.14034034
30811,6812580.6950096395
30812,7959698.289020337
30813,7524623.4115556665
30814,7993734.715150936
30815,5657580.806104217
30816,5780138.827016998
30817,4905064.292129074
30818,5954592.495774331
30819,5042714.034120322
30820,11177489.55221807
30821,8558482.567540023
30822,8382532.530408104
30823,8326021.013848013
30824,12894294.941195717
30825,12307917.658687888
30826,4242464.98707684
30827,6070485.5344512565
30828,6297700.041597303
30829,5905918.539967383
30830,8241855.146415184
30831,5979400.951221382
30832,9086911.449366415
30833,6367261.201369051
30834,5568016.2697156
30835,7097119.947524301
30836,16308231.924515044
30837,7914558.059130048
30838,12388533.195946516
30839,11802048.664897576
30840,10147394.420306368
30841,6068351.17210963
30842,6142886.510899693
30843,4918731.223040732
30844,5614022.801899542
30845,9168601.860007124
30846,10383020.531872975
30847,8699273.480418984
30848,4420469.428117322
30849,5428255.198201793
30850,4910841.688065854
30851,13017817.310618341
30852,12306809.306384116
30853,6060014.770914398
30854,4768480.514124939
30855,8488401.255171595
30856,6262668.702550281
30857,5640756.109502991
30858,10686055.717574686
30859,5787426.413348193
30860,7362101.026182841
30861,12057468.464011883
30862,6016789.185726124
30863,6027629.48497572
30864,6791536.060691582
30865,5909081.875949909
30866,5717085.5272922395
30867,12159325.361913664
30868,8866689.654539598
30869,5898340.5216001505
30870,10208472.721272996
30871,5823083.46290362
30872,5393317.193014252
30873,11348990.93172242
30874,6075814.950086186
30875,4941474.934813424
30876,5369778.24269016
30877,4606765.119820647
30878,6127427.3818612
30879,6986849.408418885
30880,12755284.932355747
30881,8804271.526996065
30882,5994403.202212571
30883,5199899.117445621
30884,6775394.183472053
30885,9560024.449948596
30886,10807574.584212344
30887,5957057.133417436
30888,8966452.259439576
30889,6011258.150571721
30890,4882643.521835724
30891,6573001.84842107
30892,6948687.956454282
30893,6741082.313875597
30894,5353065.842937059
30895,3530290.4729079483
30896,10259618.07588682
30897,5850371.534915031
30898,14381213.259804793
30899,5590791.357743529
30900,5674891.8009562595
30901,9456206.799344297
30902,5427517.378073773
30903,9509272.764070643
30904,10660319.322777966
30905,8593872.543125987
30906,4786400.574015396
30907,5467512.619115059
30908,12270774.768072944
30909,16414508.22648631
30910,5404983.924375911
30911,12809132.582240649
30912,9753564.398543904
30913,10205084.21721463
30914,5398093.769430696
30915,21366757.002306562
30916,5386171.811348344
30917,7036657.587559514
30918,6331195.893256641
30919,5804277.919281858
30920,7033154.388160611
30921,6243455.489175553
30922,5366787.964401946
30923,5669671.204138227
30924,8797616.921280453
30925,6924546.779747775
30926,4764664.101052371
30927,7359517.374645646
30928,21781912.806370005
30929,7375369.244185569
30930,6088271.644133693
30931,4952523.894606212
30932,6564395.994396792
30933,7194411.337735624
30934,12346110.474223211
30935,8187220.907223775
30936,5605626.000197492
30937,5419279.461830116
30938,7043935.757272797
30939,6047268.707968352
30940,12052181.067794608
30941,8367478.493429265
30942,7108041.982970383
30943,8225601.447365914
30944,9323392.112677826
30945,7247027.894317039
30946,3391562.5027540503
30947,6479635.222161256
30948,8331829.173778554
30949,6614664.639167614
30950,8190075.635070592
30951,6146862.097691466
30952,4984735.523436251
30953,5079454.789159798
30954,15662851.58051312
30955,6701485.178590248
30956,5896697.0343662305
30957,5078449.062845191
30958,7236310.360206615
30959,4794783.377214808
30960,8113985.180247931
30961,11175770.13430426
30962,6794443.453184164
30963,12494887.377484154
30964,7630862.281054723
30965,16144452.582221491
30966,4884541.223589283
30967,5705552.055156175
30968,6104842.54114312
30969,9688670.521460177
30970,6010759.072215222
30971,8590919.444234105
30972,18324158.23308699
30973,5514647.761633839
30974,9016498.665332563
30975,5153496.240815144
30976,21347076.22635131
30977,8874527.292967325
30978,5696855.766775322
30979,5537554.984378834
30980,8813963.568929603
30981,7805937.5449917605
30982,7224914.708621607
30983,7723641.7746842
30984,17704491.048022777
30985,7759314.184363746
30986,12810060.273267878
30987,8084455.646402145
30988,5723446.741572383
30989,8677678.669815741
30990,9696428.194260813
30991,4518402.007278718
30992,5868901.766572956
30993,5154820.647453436
30994,4801551.28931283
30995,7508110.616232846
30996,4951453.2966750795
30997,5416108.0047895145
30998,8179235.001020116
30999,5616775.811435617
31000,8320902.719134067
31001,5080826.226395719
31002,5090225.706379438
31003,5093490.307748437
31004,6014193.84291611
31005,5430461.723012486
31006,9958067.69369292
31007,6879461.329859271
31008,5587767.083709017
31009,9792083.647503443
31010,5669419.63220188
31011,4765293.925432263
31012,6218796.948430054
31013,5039049.450908932
31014,6082023.814604306
31015,13547755.764005683
31016,4977813.354348917
31017,6999564.469378291
31018,8855276.350245016
31019,8851390.279543713
31020,6199213.374560548
31021,7036019.748787833
31022,5574866.867116785
31023,8388654.309572436
31024,6646482.658256857
31025,6205721.903092105
31026,9145952.216071444
31027,5053594.916944987
31028,6466710.374139089
31029,5546961.580820174
31030,5671469.0589180235
31031,8252374.997864374
31032,5074857.052749692
31033,12349562.783839418
31034,8482520.912558634
31035,11858562.998077324
31036,9501134.94576796
31037,6927553.347449051
31038,9185795.465403195
31039,5568519.284907929
31040,8787167.026873676
31041,12585249.338866223
31042,4898646.053058744
31043,9724468.252462516
31044,5694096.162182121
31045,6090456.031767425
31046,12265567.342335332
31047,5449197.062674119
31048,6914532.983152725
31049,5447541.223058642
31050,5657450.086062491
31051,5829500.292027237
31052,5391670.919679229
31053,5756828.011134603
31054,5787426.413348193
31055,7048685.561150189
31056,9261776.654559612
31057,4733852.307929691
31058,6143870.72632646
31059,5509915.672786745
31060,5065836.094306696
31061,4945020.377253012
31062,8230895.636509742
31063,5647599.836464845
31064,12760171.476866933
31065,6284199.276396603
31066,10723416.727578685
31067,5846011.138091542
31068,4985056.073414984
31069,8125148.8498367565
31070,9636984.758732343
31071,7135217.842475004
31072,10405224.831286237
31073,5957462.662919467
31074,5775605.869837649
31075,5821942.955732284
31076,6877145.274831436
31077,9685407.85242108
31078,7215240.978507665
31079,12653255.61814741
31080,21121626.30076484
31081,10341371.817674223
31082,6117056.227546771
31083,6045604.712938568
31084,5081890.317524829
31085,7020210.146335931
31086,18730774.138624676
31087,6908155.2204305185
31088,6008708.348983903
31089,5533132.004277059
31090,5596008.497198695
31091,11764135.943886954
31092,5405774.636270628
31093,8555773.597486308
31094,5681868.321184563
31095,12214954.295053413
31096,4770184.071123176
31097,8744630.027993938
31098,18932410.372891378
31099,5216138.18804919
31100,15017639.696089938
31101,6143955.945252415
31102,4598345.925294204
31103,6790163.41699642
31104,7162458.253558934
31105,20491118.752273943
31106,7072030.221586533
31107,7136079.050974323
31108,10344682.972833231
31109,5095875.378600711
31110,5972637.1897738
31111,5808146.1691972
31112,5722091.323653174
31113,7147293.897527575
31114,4919800.37736013
31115,11862964.4558648
31116,12329545.3219456
31117,8555652.046195505
31118,6128098.280667542
31119,11852055.275125522
31120,5538075.330720977
31121,6750597.478813484
31122,5870663.8234018
31123,17497600.554279197
31124,10143703.3231896
31125,9712987.523628633
31126,6105324.413597629
31127,5374161.976618078
31128,8804271.526996065
31129,6741931.038056657
31130,6255268.976063261
31131,11865662.457329433
31132,15525653.728007115
31133,6305196.843634106
31134,5402061.166835207
31135,5544927.956190556
31136,6013719.670911862
31137,20736553.444089487
31138,6054345.597929035
31139,14302703.410381297
31140,4926944.597402528
31141,5337744.567909145
31142,5806858.025968307
31143,6882792.784431115
31144,7318609.678461171
31145,5602279.471410679
31146,7035706.030615581
31147,5089546.0061755525
31148,6429162.964795948
31149,6946702.7866700785
31150,8256906.136197644
31151,7239282.317629933
31152,4609139.482603379
31153,5120184.187304773
31154,7104621.153923037
31155,7096452.1624067705
31156,9540317.567532884
31157,5893006.318627067
31158,7928493.502644268
31159,9082887.37258683
31160,11903234.29994097
31161,5027187.095027316
31162,5654130.531486299
31163,6535521.4076989535
31164,6764153.430418612
31165,5157946.616851919
31166,8340087.646120768
31167,6199687.049838033
31168,12920764.239124421
31169,12354439.923809033
31170,5271358.008615296
31171,9464782.643237
31172,11762061.499677349
31173,12590858.650612516
31174,5238941.940684438
31175,5753488.007312794
31176,1761199.6862096514
31177,6243958.199026492
31178,5432980.076710817
31179,10126613.107553234
31180,8473785.751912141
31181,8934517.999558434
31182,5934686.125930689
31183,5497320.7403013585
31184,9084476.352095142
31185,10172460.88378176
31186,5315255.545046818
31187,6219608.646130971
31188,6058836.6426457
31189,5780678.796510169
31190,9260382.642789517
31191,9400830.812133802
31192,11987377.699505823
31193,7455067.648177588
31194,5302312.033259847
31195,12555419.49275529
31196,5036759.5999426395
31197,4529098.367108913
31198,6103187.4232175825
31199,6587568.357739039
31200,15478639.262096578
31201,6189531.666210752
31202,5207275.1146013
31203,5564275.076322826
31204,4801463.437074265
31205,15729274.634206383
31206,5204950.367870686
31207,6482428.397087879
31208,7019564.367133568
31209,4736136.325195423
31210,9257648.495175665
31211,7377354.185618831
31212,6053610.409506766
31213,4920193.887065757
31214,14423780.316354249
31215,6926490.592447982
31216,4769805.768744916
31217,5970093.461986295
31218,5391377.20709
31219,11628689.703487994
31220,9309504.906328736
31221,9333295.17236055
31222,5780453.667009492
31223,10369151.07782763
31224,4931503.921758695
31225,5598641.438816382
31226,7186386.970437231
31227,6168518.576396765
31228,9117500.3682711
31229,8443613.436871363
31230,12204312.976675138
31231,7529190.330654219
31232,4219524.183686423
31233,12016745.364375388
31234,5810235.449002848
31235,12482866.511658806
31236,7213482.166144594
31237,5104618.176322815
31238,9492578.936632823
31239,6044724.353108951
31240,6185366.974354423
31241,6151441.147408151
31242,5188526.252227322
31243,7886696.260127022
31244,5982541.570136256
31245,9549990.081321482
31246,6021282.576628324
31247,8487904.61511811
31248,2571128.7387108505
31249,10002221.20691624
31250,8579129.14286636
31251,6972393.024195421
31252,5232838.3525003
31253,8087204.056733208
31254,5736871.484469559
31255,12430003.574779596
31256,10986430.589422006
31257,29060259.85800866
31258,7189905.572345174
31259,6127532.717912366
31260,18809440.53759824
31261,5492538.287511445
31262,5957462.662919467
31263,6575125.938425328
31264,6944358.780980993
31265,6137183.152644029
31266,9119129.619375482
31267,5903660.22646621
31268,6221690.919966556
31269,5469778.804284268
31270,6110944.983290921
31271,7188430.990420241
31272,5111636.216433501
31273,6647173.683912002
31274,11206839.980830746
31275,19367682.71858408
31276,12287490.329417694
31277,7175386.845742519
31278,12235994.370161304
31279,7592682.449584553
31280,7463983.365877162
31281,4725687.601430071
31282,13717067.060171505
31283,9610355.110162731
31284,22926628.135618635
31285,11191676.333225971
31286,8217140.134575752
31287,6028909.620696784
31288,8885246.137293633
31289,12287490.329417694
31290,5048592.434918037
31291,5597378.268956239
31292,5192555.04322231
31293,5879829.378464485
31294,4504939.967652606
31295,5952347.126101632
31296,7223515.8912082
31297,6150789.198798589
31298,8802279.650087075
31299,6192714.763717085
31300,6097289.611337584
31301,5020674.33396685
31302,7370289.429156412
31303,5896395.874313138
31304,15488636.525228167
31305,14427680.269632397
31306,5565022.18485489
31307,14693195.789964072
31308,13766970.008739704
31309,5933800.975553035
31310,5247176.348333568
31311,6139710.458389027
31312,11711979.80153801
31313,6028484.678490031
31314,15484215.095135365
31315,13998899.580185708
31316,6583554.158600959
31317,5872165.635777187
31318,12239130.844372509
31319,5779765.370000303
31320,7400373.160730254
31321,7147567.605898492
31322,5467728.281057826
31323,4926842.738621165
31324,4984535.698120238
31325,4646451.319630843
31326,6044036.830682736
31327,7036751.541866049
31328,12847133.763388228
31329,4952860.376639093
31330,9980002.926052235
31331,6033135.338990046
31332,12535221.366353327
31333,5846507.008600937
31334,9539681.156157415
31335,8717836.53389142
31336,5447951.265596221
31337,5925239.165169368
31338,8895233.150036436
31339,4214022.441570788
31340,8276246.39533565
31341,7279797.981951728
31342,8285437.948065054
31343,12122935.654184
31344,6802489.532050373
31345,13928749.816901406
31346,12188695.16972629
31347,8850884.886510078
31348,5960260.741264544
31349,9417898.947421242
31350,9128379.892993
31351,15845891.73724105
31352,5613605.033608326
31353,6577390.000399778
31354,9463564.020028513
31355,5110161.128325813
31356,9947509.84473987
31357,5737754.857742727
31358,6110037.30928003
31359,6604658.231405212
31360,6854957.90550825
31361,4163379.427768726
31362,6847606.486557049
31363,6599123.099503787
31364,8041934.4683596
31365,5469164.946134808
31366,9894187.24576158
31367,11110702.706847515
31368,8398735.678898407
31369,5850103.539889517
31370,9149770.13509579
31371,6538893.572530888
31372,5360626.831721001
31373,6609648.354309775
31374,8757018.468806298
31375,7093005.028535479
31376,6918299.196549975
31377,5658305.378290137
31378,6786396.711030847
31379,6540834.264343776
31380,8319416.576362695
31381,6229149.207288129
31382,10116543.748631429
31383,6280762.141819689
31384,13121448.68998118
31385,5111031.049163421
31386,6096424.473365766
31387,8688573.802191567
31388,9674381.538493931
31389,5441901.7797250105
31390,8391447.764884215
31391,7215673.99064291
31392,9546212.451138424
31393,9349340.612208543
31394,9056567.955303418
31395,4760532.276733689
31396,7042568.847401164
31397,12390289.170409767
31398,5938583.221250033
31399,6200873.9885447975
31400,13245754.442538347
31401,4885604.781654752
31402,5890615.233035686
31403,14734563.265920313
31404,6202367.329194125
31405,8335947.512549189
31406,7811388.748682407
31407,6523996.135755995
31408,5639483.98410511
31409,6239859.40677248
31410,5863077.345419287
31411,28629501.91305188
31412,14013627.104710013
31413,8215313.20827966
31414,7067546.192719236
31415,15483847.742626982
31416,7112088.858776267
31417,7013155.886634226
31418,9250441.413065134
31419,6029401.422080141
31420,5142803.749692856
31421,5917975.420374768
31422,12732336.874016795
31423,5455931.0024961755
31424,12283823.655059727
31425,11402329.17855005
31426,12462737.54515298
31427,6023293.504450969
31428,19684337.78475158
31429,22804271.63002452
31430,4924836.871320602
31431,6654176.78838695
31432,5073853.233563586
31433,6411171.132627152
31434,8679403.308615323
31435,11351694.644898808
31436,8504606.842511937
31437,7184260.825717371
31438,8171175.075226088
31439,8966486.69594386
31440,8084477.549853219
31441,5687268.404873584
31442,9033815.288739346
31443,9735996.962528383
31444,28454024.14530264
31445,9111833.47068706
31446,5036506.813147822
31447,5717085.5272922395
31448,10203407.634557161
31449,6091232.441706649
31450,5689481.022152885
31451,7124923.883443801
31452,8633871.77733551
31453,5209704.148655453
31454,20892611.374828205
31455,5894051.018072924
31456,5646257.654263571
31457,6369438.585652839
31458,9479970.093854185
31459,5071815.880733047
31460,10640452.93652664
31461,6511064.578296012
31462,8502790.56784512
31463,7725876.559051646
31464,5082882.266524586
31465,9649742.842951542
31466,5836559.38758747
31467,4592399.819159627
31468,9813171.6495235
31469,11213275.474389497
31470,8440908.770219952
31471,31203628.78911152
31472,26954119.482718427
31473,8772008.438831914
31474,5539501.78649228
31475,5874740.1622144
31476,8144932.470207505
31477,5070184.440225351
31478,17141984.49396688
31479,9682954.018258104
31480,6086831.01371151
31481,7256363.50672064
31482,17503040.625613905
31483,17207214.467197638
31484,4606765.119820647
31485,12227480.31696433
31486,10535138.35947435
31487,6687837.810413958
31488,8578102.586692182
31489,5357142.675633393
31490,6043986.118536593
31491,5826928.327589454
31492,6000269.181405926
31493,12483966.149819087
31494,6586549.5424985215
31495,4954027.924390968
31496,6399811.78760872
31497,10444101.578284742
31498,4905635.682456929
31499,5093029.282592836
31500,6045567.83036615
31501,5624193.092533278
31502,4638095.698284847
31503,33488743.999335006
31504,4635485.25890106
31505,5617733.434363544
31506,5901558.328893214
31507,6645486.147553677
31508,13128228.074897597
31509,5880110.000929716
31510,5871600.84974738
31511,8371344.0737290615
31512,12259028.02980299
31513,5189935.2967649335
31514,7030989.727980225
31515,13116593.328315906
31516,10433901.340659007
31517,6465502.14860417
31518,5000910.306116714
31519,6059669.457486142
31520,5919508.780534895
31521,14658002.63678211
31522,4946237.332332959
31523,5184624.807595329
31524,7071792.355923395
31525,6793652.542767974
31526,6741514.180869554
31527,4446716.061058554
31528,7284025.842849839
31529,15488765.375145638
31530,7619671.948345223
31531,17285493.021660242
31532,7014547.252091759
31533,9251509.16446329
31534,6202646.937443516
31535,5984061.197188924
31536,6617679.847968988
31537,6334292.649564097
31538,5459124.684354297
31539,6789481.441867564
31540,7501710.009711685
31541,6414280.335457558
31542,5413224.134995528
31543,9659646.113147493
31544,5852514.124677181
31545,13487642.930159377
31546,6293516.23718503
31547,8586089.840839945
31548,7398471.098694257
31549,17663767.169579737
31550,4819178.686864925
31551,10941285.738022393
31552,11717950.595909454
31553,12347214.131419089
31554,4750790.351930814
31555,6737540.952366598
31556,4426471.621697737
31557,12664945.589433117
31558,7029649.163704634
31559,1927751.4256215945
31560,18327925.774515938
31561,6840808.104429184
31562,12203208.788041426
31563,6062511.229952724
31564,5065737.750169105
31565,9612633.349641478
31566,7628749.764601212
31567,5247176.348333568
31568,5498122.486606705
31569,14065122.959108138
31570,7851307.199326471
31571,6125100.021526427
31572,17672779.166789003
31573,9824616.4172005
31574,5572645.294364035
31575,6044073.230507309
31576,4612447.521319711
31577,4911266.338614724
31578,8439929.908100102
31579,6798516.417317545
31580,7153079.208081169
31581,4730597.606747791
31582,8367533.202380784
31583,5247936.341055862
31584,6045371.913386515
31585,7222663.732415661
31586,12145458.79028135
31587,20287197.79042747
31588,4769074.384425761
31589,6590675.470972895
31590,9388243.676701736
31591,6123286.696872173
31592,5930726.358194448
31593,5051132.191120586
31594,8141047.658786415
31595,5080664.116491717
31596,8111905.965034993
31597,7121559.217041192
31598,24315438.02611757
31599,13515221.22755529
31600,9441881.704481466
31601,7061259.620432606
31602,5537555.118292582
31603,7121093.060998126
31604,6070881.186754455
31605,8653391.619134203
31606,5945054.080784077
31607,9839775.44634921
31608,7247830.090240186
31609,6952820.30521109
31610,7061388.485609643
31611,5812808.593314972
31612,18851359.932481274
31613,8357789.011705646
31614,10679230.697247881
31615,6052443.384679906
31616,5032238.882567119
31617,4792316.552012049
31618,6874512.908066627
31619,6760167.6965518845
31620,11097845.554788178
31621,6103142.054151218
31622,9034680.89282226
31623,5590322.936791801
31624,8387484.867154958
31625,12244550.634329319
31626,9091921.260649845
31627,8101639.044189012
31628,6170600.501203948
31629,6170641.307581703
31630,6094876.310488304
31631,13730207.070252169
31632,6065023.000471692
31633,6571749.858677144
31634,13450485.081735577
31635,5728843.406156938
31636,6877485.878589938
31637,6915019.246797854
31638,6115188.279548276
31639,4771228.891836271
31640,6048614.801916372
31641,6047415.473084098
31642,4803884.258301994
31643,6885465.550567902
31644,7345547.585048459
31645,10217114.531910034
31646,7122662.44910347
31647,7895572.703498065
31648,28797724.725778747
31649,5460610.27632885
31650,10126543.240229614
31651,5379339.055277837
31652,9095168.847210448
31653,8488144.15420665
31654,16649721.81261933
31655,16241473.084694484
31656,10695594.87099537
31657,21330090.68411701
31658,4570604.045314769
31659,7234036.558924276
31660,10728907.651296576
31661,5106858.802065837
31662,1255662.0551973386
31663,10609594.045982463
31664,6992152.754869506
31665,6084184.3554366315
31666,10487568.761370316
31667,11972977.073757498
31668,9777650.28616179
31669,8052062.08685368
31670,12452291.598921353
31671,8883783.645801228
31672,8037655.406022002
31673,10484815.373554835
31674,24421647.13398385
31675,9628422.318133714
31676,6065706.677673864
31677,8511406.050911395
31678,6017310.424665351
31679,9249089.513539523
31680,6023606.069415854
31681,13922415.399670422
31682,8763388.316160386
31683,6583554.158600959
31684,7209962.394484042
31685,10071392.599517936
31686,6861942.158452612
31687,4791248.483179782
31688,6898492.075412924
31689,5963372.0604954325
31690,13904592.020453326
31691,5417259.099669677
31692,6605751.491061382
31693,5927749.7404783815
31694,2947527.6267888932
31695,8155715.041294871
31696,6595264.518397229
31697,12463514.803207375
31698,7240817.71360316
31699,5739003.305601046
31700,4913682.84508727
31701,6065717.016126612
31702,6655884.776347812
31703,5141536.902457632
31704,7006971.2828995595
31705,9118310.24716416
31706,5074469.388993067
31707,6462754.2870661365
31708,12977825.497769546
31709,5586713.634507278
31710,10342650.039773006
31711,8910809.666393882
31712,11188850.560149185
31713,8490154.693036823
31714,8659865.801666452
31715,11519882.01225094
31716,11607785.240044054
31717,6914693.574996717
31718,7425049.7753435075
31719,7522497.833147799
31720,5348774.582216453
31721,5963779.2877682615
31722,7254156.583644245
31723,5411941.444904285
31724,4782842.30012755
31725,7921270.883946872
31726,7632868.416129145
31727,16758362.332741987
31728,6055597.016448585
31729,4777632.211631417
31730,6390242.940009461
31731,5109490.046746325
31732,9687594.745293722
31733,12204487.748726903
31734,6012893.516956658
31735,8417540.262589008
31736,10579289.47874278
31737,5676906.511368856
31738,11969808.159729106
31739,9303141.0177964
